,cause,num_incident
55054,No mediate cause,2015S005709
55055,No mediate cause,2015S003222
55056,No mediate cause,2015S003179
55057,No mediate cause,2015S002370
55058,No mediate cause,2015S001247
55059,DrunkDriving,2015S009664
55060,No mediate cause,2015S003989
55061,No mediate cause,2015S003028
55062,No mediate cause,2015S006514
55063,No mediate cause,2015S002465
55064,No mediate cause,2015S001355
55065,No mediate cause,2015S003980
55066,No mediate cause,2015S000973
55067,No mediate cause,2015S005438
55068,No mediate cause,2015S008698
55069,No mediate cause,2015S009649
55070,DrunkDriving,2015S001786
55071,No mediate cause,2015S005469
55072,No mediate cause,2015S000551
55073,No mediate cause,2015S006515
55074,No mediate cause,2015S007687
55075,No mediate cause,2015S009102
55076,No mediate cause,2015S001678
55077,DrunkDriving,2015S009680
55078,No mediate cause,2015S003696
55079,No mediate cause,2015S003462
55080,No mediate cause,2015S007571
55081,No mediate cause,2015S007007
55082,DrunkDriving,2015S007630
55083,No mediate cause,2015S004600
55084,No mediate cause,2015S008040
55085,No mediate cause,2015S006962
55086,No mediate cause,2015S002188
55087,No mediate cause,2015S006582
55088,No mediate cause,2015S005045
55089,No mediate cause,2015S001394
55090,No mediate cause,2015S001416
55091,No mediate cause,2015S007495
55092,No mediate cause,2015S005705
55093,No mediate cause,2015S002292
55094,No mediate cause,2015S005139
55095,No mediate cause,2015S008359
55096,No mediate cause,2015S003697
55097,No mediate cause,2015S006652
55098,No mediate cause,2015S004081
55099,DrunkDriving,2015S001289
55100,No mediate cause,2015S007456
55101,No mediate cause,2015S009830
55102,No mediate cause,2015S005323
55103,No mediate cause,2015S007431
55104,No mediate cause,2015S003111
55105,No mediate cause,2015S008627
55106,No mediate cause,2015S008539
55107,No mediate cause,2015S002532
55108,No mediate cause,2015S006944
55109,DrunkDriving,2015S005165
55110,No mediate cause,2015S009401
55111,No mediate cause,2015S000503
55112,No mediate cause,2015S002638
55113,No mediate cause,2015S004650
55114,No mediate cause,2015S009748
55115,No mediate cause,2015S001760
55116,No mediate cause,2015S008440
55117,No mediate cause,2015S007243
55118,No mediate cause,2015S001968
55119,No mediate cause,2015S009194
55120,No mediate cause,2015S006610
55121,No mediate cause,2015S004550
55122,No mediate cause,2015S007492
55123,DrunkDriving,2015S009837
55124,No mediate cause,2015S001598
55125,No mediate cause,2015S007582
55126,No mediate cause,2015S006084
55127,No mediate cause,2015S001392
55128,No mediate cause,2015S002002
55129,No mediate cause,2015S000699
55130,No mediate cause,2015S008244
55131,No mediate cause,2015S003360
55132,No mediate cause,2015S003720
55133,No mediate cause,2015S004673
55134,No mediate cause,2015S009237
55135,No mediate cause,2015S008859
55136,No mediate cause,2015S001532
55137,No mediate cause,2015S000455
55138,No mediate cause,2015S009600
55139,No mediate cause,2015S002586
55140,No mediate cause,2015S002070
55141,No mediate cause,2015S002145
55142,No mediate cause,2015S006004
55143,No mediate cause,2015S001657
55144,No mediate cause,2015S007204
55145,No mediate cause,2015S009738
55146,No mediate cause,2015S007274
55147,No mediate cause,2015S001397
55148,No mediate cause,2015S008651
55149,No mediate cause,2015S008564
55150,No mediate cause,2015S000555
55151,No mediate cause,2015S007901
55152,No mediate cause,2015S003258
55153,No mediate cause,2015S005087
55154,No mediate cause,2015S007780
55155,No mediate cause,2015S009149
55156,No mediate cause,2015S001018
55157,No mediate cause,2015S009192
55158,No mediate cause,2015S000714
55159,No mediate cause,2015S004931
55160,No mediate cause,2015S000279
55161,No mediate cause,2015S000085
55162,No mediate cause,2015S005799
55163,No mediate cause,2015S004058
55164,No mediate cause,2015S004131
55165,No mediate cause,2015S001375
55166,No mediate cause,2015S008304
55167,No mediate cause,2015S005273
55168,No mediate cause,2015S003173
55169,Road_damaged,2015S000922
55170,No mediate cause,2015S003676
55171,Speeding,2015S002166
55172,No mediate cause,2015S006970
55173,No mediate cause,2015S006748
55174,No mediate cause,2015S003107
55175,No mediate cause,2015S002176
55176,No mediate cause,2015S003669
55177,No mediate cause,2015S005990
55178,DrunkDriving,2015S003859
55179,No mediate cause,2015S000704
55180,No mediate cause,2015S000712
55181,No mediate cause,2015S002021
55182,No mediate cause,2015S004275
55183,No mediate cause,2015S003213
55184,No mediate cause,2015S001599
55185,No mediate cause,2015S001861
55186,No mediate cause,2015S000180
55187,No mediate cause,2015S004520
55188,No mediate cause,2015S008981
55189,No mediate cause,2015S000377
55190,No mediate cause,2015S000612
55191,No mediate cause,2015S005824
55192,No mediate cause,2015S000295
55193,No mediate cause,2015S003303
55194,No mediate cause,2015S003850
55195,No mediate cause,2015S005574
55196,No mediate cause,2015S003061
55197,No mediate cause,2015S006369
55198,No mediate cause,2015S000068
55199,No mediate cause,2015S009745
55200,No mediate cause,2015S004725
55201,No mediate cause,2015S001752
55202,No mediate cause,2015S006478
55203,No mediate cause,2015S009223
55204,No mediate cause,2015S004911
55205,No mediate cause,2015S000259
55206,No mediate cause,2015S002635
55207,No mediate cause,2015S001959
55208,DrunkDriving,2015S008900
55209,No mediate cause,2015S001501
55210,No mediate cause,2015S000627
55211,No mediate cause,2015S005303
55212,No mediate cause,2015S007667
55213,No mediate cause,2015S003651
55214,No mediate cause,2015S008773
55215,No mediate cause,2015S000162
55216,No mediate cause,2015S007715
55217,No mediate cause,2015S009187
55218,No mediate cause,2015S009151
55219,No mediate cause,2015S009652
55220,No mediate cause,2015S007957
55221,Road_damaged,2015S008454
55222,No mediate cause,2015S002777
55223,No mediate cause,2015S005500
55224,No mediate cause,2015S002923
55225,Road_damaged,2015S005753
55226,No mediate cause,2015S002000
55227,No mediate cause,2015S001265
55228,No mediate cause,2015S009765
55229,No mediate cause,2015S007284
55230,No mediate cause,2015S008725
55231,No mediate cause,2015S008239
55232,DrunkDriving,2015S006839
55233,No mediate cause,2015S007970
55234,No mediate cause,2015S000398
55235,No mediate cause,2015S007748
55236,No mediate cause,2015S000528
55237,No mediate cause,2015S001281
55238,No mediate cause,2015S008155
55239,No mediate cause,2015S001568
55240,No mediate cause,2015S004126
55241,No mediate cause,2015S009458
55242,No mediate cause,2015S004835
55243,No mediate cause,2015S007131
55244,No mediate cause,2015S002585
55245,No mediate cause,2015S007954
55246,No mediate cause,2015S000605
55247,No mediate cause,2015S000427
55248,Speeding,2015S002890
55249,No mediate cause,2015S003022
55250,Road_damaged,2015S001437
55251,No mediate cause,2015S001985
55252,No mediate cause,2015S009154
55253,No mediate cause,2015S008677
55254,No mediate cause,2015S005723
55255,No mediate cause,2015S007107
55256,No mediate cause,2015S001740
55257,No mediate cause,2015S009228
55258,No mediate cause,2015S009969
55259,No mediate cause,2015S006729
55260,No mediate cause,2015S000456
55261,Road_damaged,2015S006160
55262,No mediate cause,2015S006648
55263,DrunkDriving,2015S001983
55264,No mediate cause,2015S002235
55265,No mediate cause,2015S004930
55266,No mediate cause,2015S004649
55267,No mediate cause,2015S002138
55268,No mediate cause,2015S002658
55269,No mediate cause,2015S002182
55270,No mediate cause,2015S009231
55271,No mediate cause,2015S001221
55272,No mediate cause,2015S000943
55273,No mediate cause,2015S009925
55274,No mediate cause,2015S000595
55275,No mediate cause,2015S007307
55276,No mediate cause,2015S004454
55277,No mediate cause,2015S007161
55278,DrunkDriving,2015S003970
55279,No mediate cause,2015S001299
55280,No mediate cause,2015S002663
55281,No mediate cause,2015S001115
55282,No mediate cause,2015S004047
55283,No mediate cause,2015S009928
55284,No mediate cause,2015S005242
55285,No mediate cause,2015S001287
55286,No mediate cause,2015S002822
55287,No mediate cause,2015S007337
55288,No mediate cause,2015S000729
55289,No mediate cause,2015S002362
55290,Speeding,2015S002534
55291,No mediate cause,2015S008490
55292,No mediate cause,2015S005787
55293,No mediate cause,2015S005741
55294,No mediate cause,2015S006135
55295,No mediate cause,2015S006395
55296,No mediate cause,2015S007705
55297,No mediate cause,2015S002945
55298,No mediate cause,2015S009323
55299,No mediate cause,2015S000981
55300,No mediate cause,2015S004237
55301,No mediate cause,2015S000380
55302,No mediate cause,2015S007340
55303,No mediate cause,2015S004100
55304,No mediate cause,2015S008448
55305,No mediate cause,2015S003143
55306,No mediate cause,2015S001101
55307,No mediate cause,2015S000055
55308,No mediate cause,2015S006616
55309,Road_damaged,2015S001056
55310,No mediate cause,2015S007650
55311,No mediate cause,2015S009858
55312,No mediate cause,2015S006566
55313,No mediate cause,2015S005255
55314,No mediate cause,2015S002019
55315,No mediate cause,2015S007409
55316,No mediate cause,2015S009355
55317,No mediate cause,2015S004972
55318,No mediate cause,2015S007058
55319,No mediate cause,2015S008940
55320,No mediate cause,2015S000278
55321,No mediate cause,2015S005537
55322,No mediate cause,2015S002988
55323,No mediate cause,2015S008829
55324,No mediate cause,2015S004878
55325,No mediate cause,2015S008497
55326,No mediate cause,2015S005779
55327,No mediate cause,2015S001898
55328,No mediate cause,2015S000653
55329,No mediate cause,2015S007175
55330,No mediate cause,2015S004153
55331,No mediate cause,2015S006050
55332,No mediate cause,2015S000582
55333,No mediate cause,2015S001270
55334,Road_damaged,2015S005610
55335,No mediate cause,2015S004895
55336,No mediate cause,2015S003335
55337,No mediate cause,2015S000442
55338,No mediate cause,2015S001853
55339,No mediate cause,2015S008720
55340,No mediate cause,2015S000606
55341,No mediate cause,2015S009963
55342,No mediate cause,2015S008143
55343,DrunkDriving,2015S006880
55344,No mediate cause,2015S002148
55345,No mediate cause,2015S005299
55346,No mediate cause,2015S003951
55347,No mediate cause,2015S002807
55348,No mediate cause,2015S008616
55349,No mediate cause,2015S008047
55350,No mediate cause,2015S009790
55351,No mediate cause,2015S008729
55352,No mediate cause,2015S003528
55353,No mediate cause,2015S007111
55354,No mediate cause,2015S009560
55355,No mediate cause,2015S001058
55356,No mediate cause,2015S004162
55357,No mediate cause,2015S002089
55358,Road_damaged,2015S002985
55359,No mediate cause,2015S001533
55360,No mediate cause,2015S009044
55361,No mediate cause,2015S006201
55362,No mediate cause,2015S006394
55363,No mediate cause,2015S004076
55364,No mediate cause,2015S007785
55365,No mediate cause,2015S004797
55366,No mediate cause,2015S008337
55367,No mediate cause,2015S002109
55368,No mediate cause,2015S003939
55369,No mediate cause,2015S008946
55370,No mediate cause,2015S005295
55371,No mediate cause,2015S008579
55372,No mediate cause,2015S006486
55373,No mediate cause,2015S006338
55374,No mediate cause,2015S000332
55375,No mediate cause,2015S002577
55376,No mediate cause,2015S004881
55377,No mediate cause,2015S004652
55378,No mediate cause,2015S009695
55379,No mediate cause,2015S001686
55380,No mediate cause,2015S007934
55381,No mediate cause,2015S002474
55382,No mediate cause,2015S008231
55383,No mediate cause,2015S008692
55384,No mediate cause,2015S009476
55385,No mediate cause,2015S008074
55386,No mediate cause,2015S009990
55387,No mediate cause,2015S003273
55388,No mediate cause,2015S008307
55389,No mediate cause,2015S005497
55390,No mediate cause,2015S003672
55391,Speeding,2015S000918
55392,No mediate cause,2015S005820
55393,No mediate cause,2015S003605
55394,No mediate cause,2015S007798
55395,No mediate cause,2015S006749
55396,No mediate cause,2015S002185
55397,No mediate cause,2015S003237
55398,No mediate cause,2015S005128
55399,No mediate cause,2015S005049
55400,No mediate cause,2015S007057
55401,DUI,2015S009473
55402,No mediate cause,2015S001749
55403,No mediate cause,2015S002042
55404,DrunkDriving,2015S008801
55405,No mediate cause,2015S004472
55406,No mediate cause,2015S009535
55407,No mediate cause,2015S009298
55408,DrunkDriving,2015S009279
55409,No mediate cause,2015S009145
55410,No mediate cause,2015S002852
55411,No mediate cause,2015S001662
55412,No mediate cause,2015S002607
55413,No mediate cause,2015S005746
55414,No mediate cause,2015S000584
55415,No mediate cause,2015S004641
55416,No mediate cause,2015S000587
55417,DrunkDriving,2015S008786
55418,No mediate cause,2015S003837
55419,No mediate cause,2015S003082
55420,No mediate cause,2015S009676
55421,No mediate cause,2015S001515
55422,No mediate cause,2015S005794
55423,No mediate cause,2015S000490
55424,No mediate cause,2015S007335
55425,No mediate cause,2015S000577
55426,No mediate cause,2015S000549
55427,No mediate cause,2015S000275
55428,No mediate cause,2015S001438
55429,No mediate cause,2015S000796
55430,No mediate cause,2015S007359
55431,No mediate cause,2015S009175
55432,No mediate cause,2015S008481
55433,No mediate cause,2015S005583
55434,Road_damaged,2015S001485
55435,No mediate cause,2015S002295
55436,No mediate cause,2015S001725
55437,No mediate cause,2015S000329
55438,No mediate cause,2015S004590
55439,No mediate cause,2015S009518
55440,No mediate cause,2015S009219
55441,No mediate cause,2015S005228
55442,No mediate cause,2015S007044
55443,No mediate cause,2015S001145
55444,No mediate cause,2015S002251
55445,No mediate cause,2015S000770
55446,No mediate cause,2015S006433
55447,No mediate cause,2015S001220
55448,No mediate cause,2015S006556
55449,No mediate cause,2015S005814
55450,No mediate cause,2015S004586
55451,DrunkDriving,2015S008589
55452,No mediate cause,2015S009464
55453,No mediate cause,2015S006499
55454,No mediate cause,2015S001505
55455,No mediate cause,2015S008425
55456,No mediate cause,2015S000262
55457,No mediate cause,2015S002455
55458,No mediate cause,2015S001838
55459,No mediate cause,2015S001782
55460,No mediate cause,2015S002753
55461,No mediate cause,2015S009838
55462,No mediate cause,2015S000481
55463,No mediate cause,2015S002558
55464,No mediate cause,2015S005882
55465,No mediate cause,2015S002488
55466,No mediate cause,2015S002321
55467,Speeding,2015S009575
55468,No mediate cause,2015S008799
55469,No mediate cause,2015S004529
55470,No mediate cause,2015S008851
55471,Speeding,2015S003343
55472,No mediate cause,2015S009236
55473,No mediate cause,2015S002827
55474,No mediate cause,2015S004311
55475,No mediate cause,2015S005218
55476,No mediate cause,2015S001381
